tweet_id,jpg_url,1st_prediction,1st_confidence,1st_dog,2nd_prediction,2nd_confidence,2nd_dog,3rd_prediction,3rd_confidence,3rd_dog,timestamp,tweet,rating_numerator,rating_denominator,name,dog_type,name_length,retweet_count,favorite_count
666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,Chihuahua,0.978108,True,Toy_terrier,0.00939697,True,Papillon,0.00457681,True,2015-11-16 23:23:41+00:00,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,9,10,,,4,92,172
666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,Black-and-tan_coonhound,0.529139,True,Bloodhound,0.24422,True,Flat-coated_retriever,0.17381,True,2015-11-17 00:06:54+00:00,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,7,10,,,1,44,113
666411507551481857,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,Coho,0.40464,False,Barracouta,0.271485,False,Gar,0.189945,False,2015-11-17 00:24:19+00:00,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,2,10,Quite,,5,339,459
666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,Toy_terrier,0.14968,True,Papillon,0.148258,True,Chihuahua,0.14286,True,2015-11-17 00:53:15+00:00,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,10,10,Walter,,6,48,129
666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,Blenheim_spaniel,0.906777,True,Cocker_spaniel,0.0903464,True,Shih-tzu,0.00111687,True,2015-11-17 01:02:40+00:00,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,12,10,,,4,118,327
666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,Pembroke,0.371361,True,Chow,0.249394,True,Pomeranian,0.241878,True,2015-11-17 01:30:57+00:00,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,7,10,,,4,90,171
666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,Llama,0.505184,False,Irish_terrier,0.104109,True,Dingo,0.0620712,False,2015-11-17 01:40:41+00:00,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,6,10,,,4,204,330
666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,Chesapeake_bay_retriever,0.18413,True,Chain_saw,0.0567753,False,Power_drill,0.0367634,False,2015-11-17 02:00:15+00:00,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",10,10,,,4,54,170
666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,True,Beagle,0.12468,True,Saluki,0.0440941999999999,True,2015-11-17 02:06:42+00:00,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,7,10,,,4,52,131
666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,Curly-coated_retriever,0.322084,True,Giant_schnauzer,0.287955,True,Labrador_retriever,0.166331,True,2015-11-17 02:46:43+00:00,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,9,10,Scout,,5,23,107
666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,Dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_pyrenees,0.171106,True,2015-11-17 03:16:00+00:00,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,10,10,Kreggory,,8,223,545
666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_highland_white_terrier,0.0389056,True,2015-11-17 15:51:26+00:00,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,9,10,Jimothy,,7,88,238
666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border_collie,0.4478029999999999,True,English_springer,0.170497,True,Collie,0.139206,True,2015-11-17 16:09:56+00:00,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,4,10,,,4,608,923
666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German_shepherd,0.975401,True,Beagle,0.00868727,True,Bloodhound,0.00539404,True,2015-11-17 18:56:35+00:00,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,8,10,Christoper,,10,51,196
666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,2015-11-17 19:35:19+00:00,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,8,10,,,1,234,449
666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,Miniature_poodle,0.546933,True,Cocker_spaniel,0.1652549999999999,True,Toy_poodle,0.0959589,True,2015-11-17 22:06:57+00:00,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10,10,Lugan,,5,71,244
666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,Seat_belt,0.375057,False,Miniature_pinscher,0.167175,True,Chihuahua,0.0869506,True,2015-11-18 00:36:17+00:00,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,5,10,Josep,,5,186,368
666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,Vizsla,0.0859891,True,2015-11-18 00:55:42+00:00,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10,10,,,1,211,404
666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,Snail,0.999888,False,Slug,5.51417e-05,False,Acorn,2.6258e-05,False,2015-11-18 01:12:41+00:00,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,2,10,,,4,521,800
666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English_setter,0.328792,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,2015-11-18 02:25:23+00:00,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,8,10,Jockson,,7,95,250
666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,Miniature_schnauzer,0.496953,True,Standard_schnauzer,0.285276,True,Giant_schnauzer,0.0737636999999999,True,2015-11-18 03:18:55+00:00,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,9,10,Jeph,,4,267,540
666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,Maltese_dog,0.359383,True,Teddy,0.148759,False,West_highland_white_terrier,0.1060069999999999,True,2015-11-18 03:54:28+00:00,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,12,10,,,4,105,266
666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,True,Toy_poodle,0.12403,True,Teddy,0.1101829999999999,False,2015-11-18 04:27:09+00:00,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,10,10,,,4,83,222
666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,Triceratops,0.442113,False,Armadillo,0.114071,False,Common_iguana,0.0432553,False,2015-11-18 04:35:11+00:00,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,3,10,,,4,584,857
666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,Swab,0.589446,False,Chain_saw,0.190142,False,Wig,0.0345097,False,2015-11-18 14:18:59+00:00,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,11,10,,,1,1040,2679
666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,Hay,0.507637,False,Rottweiler,0.0624899,True,Water_buffalo,0.0484246999999999,False,2015-11-18 15:07:24+00:00,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,10,10,Carll,,5,102,258
667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,Hyena,0.98723,False,African_hunting_dog,0.0126007999999999,False,Coyote,5.7350100000000005e-05,False,2015-11-18 16:12:51+00:00,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,9,10,Klevin,,6,237,471
667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,Golden_retriever,0.765266,True,Labrador_retriever,0.206694,True,Seat_belt,0.0106669,False,2015-11-18 18:17:59+00:00,12/10 gimme now https://t.co/QZAnwgnOMB,12,10,,,4,54,198
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_bay_retriever,0.825678,True,Vizsla,0.090998,True,Kelpie,0.0229562,True,2015-11-18 19:29:52+00:00,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10,10,Keet,,4,57,227
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,Jigsaw_puzzle,0.560001,False,Doormat,0.1032589999999999,False,Space_heater,0.042568,False,2015-11-18 19:43:11+00:00,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,8,10,,,4,51,175
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.4836819999999999,True,Pug,0.0924938999999999,True,Brabancon_griffon,0.0574954,True,2015-11-18 20:15:26+00:00,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,10,10,Dave,,4,134,425
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,True,Italian_greyhound,0.00537015,True,Pomeranian,0.00264133,True,2015-11-18 21:23:57+00:00,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,7,10,Clybe,,5,132,349
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,True,Chihuahua,0.0578659,True,Toy_poodle,0.0391250999999999,True,2015-11-18 23:18:48+00:00,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10,10,Gabe,,4,135,346
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_highland_white_terrier,0.747713,True,Samoyed,0.2436289999999999,True,Toy_poodle,0.00180397,True,2015-11-19 00:32:12+00:00,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10,10,,,4,2387,4851
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,Toy_poodle,0.535411,True,Pomeranian,0.087544,True,Miniature_poodle,0.06205,True,2015-11-19 01:27:25+00:00,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12,10,Pipsy,,5,18285,49720
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,Golden_retriever,0.471351,True,Miniature_poodle,0.0919921,True,Standard_poodle,0.0873853999999999,True,2015-11-19 01:59:39+00:00,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11,10,Bradlay,,7,66,268
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,Miniature_pinscher,0.140173,True,Rottweiler,0.134094,True,Beagle,0.0818998,True,2015-11-19 02:20:46+00:00,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10,10,Churlie,,7,1241,2819
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,Giant_schnauzer,0.8412649999999999,True,Lakeland_terrier,0.0527442,True,Irish_water_spaniel,0.0344017,True,2015-11-19 02:43:18+00:00,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10,10,Kenneth,,7,97,235
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,Toy_poodle,0.266437,True,Chihuahua,0.243223,True,Bluetick,0.0728063,True,2015-11-19 02:58:01+00:00,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",9,10,Clarence,,8,88,262
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,Soft-coated_wheaten_terrier,0.318981,True,Lakeland_terrier,0.215218,True,Toy_poodle,0.106014,True,2015-11-19 03:02:47+00:00,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,4,10,,,4,484,640
667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,Vizsla,0.2592489999999999,True,Chesapeake_bay_retriever,0.176293,True,Weimaraner,0.112369,True,2015-11-19 03:10:02+00:00,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,8,10,,,1,58,200
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,Golden_retriever,0.949892,True,Irish_setter,0.0105638,True,Chesapeake_bay_retriever,0.00582141,True,2015-11-19 03:29:07+00:00,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10,10,Timison,,7,6618,15075
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,Vacuum,0.33583,False,Swab,0.265278,False,Toilet_tissue,0.140703,False,2015-11-19 03:52:34+00:00,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,10,10,,,4,449,784
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,True,Miniature_pinscher,0.148112,True,Black-and-tan_coonhound,0.0955848,True,2015-11-19 04:05:59+00:00,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12,10,,,4,115,414
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky,0.694904,True,Malamute,0.232006,True,Eskimo_dog,0.0506351,True,2015-11-19 04:39:35+00:00,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11,10,Joshwa,,6,282,658
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,Golden_retriever,0.462556,True,Labrador_retriever,0.454937,True,Kuvasz,0.0241933,True,2015-11-19 05:24:37+00:00,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,9,10,Genevieve,,9,258,516
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,Teddy,0.709545,False,Bath_towel,0.1272849999999999,False,Christmas_stocking,0.0285675,False,2015-11-19 15:49:57+00:00,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,10,10,,,4,173,385
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,Papillon,0.557009,True,Border_collie,0.271963,True,Collie,0.0734729,True,2015-11-19 17:26:08+00:00,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8,10,Fwed,,4,60,211
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_bernard,0.381377,True,Leonberg,0.127998,True,Golden_retriever,0.0693568,True,2015-11-19 18:13:27+00:00,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7,10,Biden,,5,234,489
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,True,Miniature_pinscher,0.000450355,True,Black-and-tan_coonhound,0.00015714,True,2015-11-19 20:14:03+00:00,Ermergerd 12/10 https://t.co/PQni2sjPsm,12,10,,,4,89,326
